Date,HalfHour,Price,Unit,TotalSystemDemandMW,Unit,TotalSystemDemandMWh,Unit,,,,,
13/12/2022,31,359.78,SGD/MWh,6904.443,MW,3452.2215,MWh,,,,,
13/12/2022,32,359.73,SGD/MWh,6911.058,MW,3455.529,MWh,,,,,
13/12/2022,33,323.01,SGD/MWh,6887.252,MW,3443.626,MWh,,,,,
13/12/2022,34,309.04,SGD/MWh,6860.021,MW,3430.0105,MWh,,,,,
13/12/2022,35,261.39,SGD/MWh,6797.499,MW,3398.7495,MWh,,,,,
13/12/2022,36,204.58,SGD/MWh,6698.964,MW,3349.482,MWh,,,,,
13/12/2022,37,363.2,SGD/MWh,6643.985,MW,3321.9925,MWh,,,,,
13/12/2022,38,359.85,SGD/MWh,6644.905,MW,3322.4525,MWh,,,,,
13/12/2022,39,363.25,SGD/MWh,6656.44,MW,3328.22,MWh,,,,,
13/12/2022,40,359.82,SGD/MWh,6625.517,MW,3312.7585,MWh,,,,,
13/12/2022,41,322.86,SGD/MWh,6580.588,MW,3290.294,MWh,,,,,
13/12/2022,42,296.68,SGD/MWh,6508.553,MW,3254.2765,MWh,,,,,
13/12/2022,43,248.49,SGD/MWh,6426.692,MW,3213.346,MWh,,,,,
13/12/2022,44,200.78,SGD/MWh,6278.621,MW,3139.3105,MWh,,,,,
13/12/2022,45,162.44,SGD/MWh,6128.905,MW,3064.4525,MWh,,,,,
13/12/2022,46,130.92,SGD/MWh,5987.762,MW,2993.881,MWh,,,,,
13/12/2022,47,127.36,SGD/MWh,5839.864,MW,2919.932,MWh,,,,,
13/12/2022,48,114.27,SGD/MWh,5647.063,MW,2823.5315,MWh,,,,,
14/12/2022,1,120.25,SGD/MWh,5455.345,MW,2727.6725,MWh,,,,,
14/12/2022,2,103.21,SGD/MWh,5363.41,MW,2681.705,MWh,,,,,
14/12/2022,3,103.2,SGD/MWh,5358.584,MW,2679.292,MWh,,,,,
14/12/2022,4,102.98,SGD/MWh,5292.98,MW,2646.49,MWh,,,,,
14/12/2022,5,101.55,SGD/MWh,5255.507,MW,2627.7535,MWh,,,,,
14/12/2022,6,101.55,SGD/MWh,5212.437,MW,2606.2185,MWh,,,,,
14/12/2022,7,120.36,SGD/MWh,5206.88,MW,2603.44,MWh,,,,,
14/12/2022,8,120.47,SGD/MWh,5198.128,MW,2599.064,MWh,,,,,
14/12/2022,9,120.37,SGD/MWh,5199.52,MW,2599.76,MWh,,,,,
14/12/2022,10,125.09,SGD/MWh,5229.817,MW,2614.9085,MWh,,,,,
14/12/2022,11,103.32,SGD/MWh,5326.652,MW,2663.326,MWh,,,,,
14/12/2022,12,110.55,SGD/MWh,5484.634,MW,2742.317,MWh,,,,,
14/12/2022,13,126.18,SGD/MWh,5656.014,MW,2828.007,MWh,,,,,
14/12/2022,14,158.46,SGD/MWh,5811.749,MW,2905.8745,MWh,,,,,
14/12/2022,15,162.85,SGD/MWh,5977.419,MW,2988.7095,MWh,,,,,
14/12/2022,16,257.91,SGD/MWh,6199.116,MW,3099.558,MWh,,,,,
14/12/2022,17,271.79,SGD/MWh,6435.598,MW,3217.799,MWh,,,,,
14/12/2022,18,312.05,SGD/MWh,6577.432,MW,3288.716,MWh,,,,,
14/12/2022,19,332.93,SGD/MWh,6654.268,MW,3327.134,MWh,,,,,
14/12/2022,20,363.26,SGD/MWh,6704.798,MW,3352.399,MWh,,,,,
14/12/2022,21,323.07,SGD/MWh,6752.187,MW,3376.0935,MWh,,,,,
14/12/2022,22,313.72,SGD/MWh,6747.327,MW,3373.6635,MWh,,,,,
14/12/2022,23,363.52,SGD/MWh,6666.71,MW,3333.355,MWh,,,,,
14/12/2022,24,312.38,SGD/MWh,6617.745,MW,3308.8725,MWh,,,,,
14/12/2022,25,193.63,SGD/MWh,6541.43,MW,3270.715,MWh,,,,,
14/12/2022,26,204.61,SGD/MWh,6570.956,MW,3285.478,MWh,,,,,
14/12/2022,27,261.45,SGD/MWh,6645.069,MW,3322.5345,MWh,,,,,
14/12/2022,28,308.85,SGD/MWh,6683.467,MW,3341.7335,MWh,,,,,
14/12/2022,29,344.61,SGD/MWh,6686.091,MW,3343.0455,MWh,,,,,
14/12/2022,30,312.41,SGD/MWh,6667.787,MW,3333.8935,MWh,,,,,
14/12/2022,31,312.39,SGD/MWh,6663.672,MW,3331.836,MWh,,,,,
14/12/2022,32,301.44,SGD/MWh,6642.854,MW,3321.427,MWh,,,,,
14/12/2022,33,360.67,SGD/MWh,6677.191,MW,3338.5955,MWh,,,,,
14/12/2022,34,363.47,SGD/MWh,6686.907,MW,3343.4535,MWh,,,,,
14/12/2022,35,261.4,SGD/MWh,6577.303,MW,3288.6515,MWh,,,,,
14/12/2022,36,261.63,SGD/MWh,6530.078,MW,3265.039,MWh,,,,,
14/12/2022,37,311.72,SGD/MWh,6519.83,MW,3259.915,MWh,,,,,
14/12/2022,38,312.09,SGD/MWh,6538.83,MW,3269.415,MWh,,,,,
14/12/2022,39,360.58,SGD/MWh,6572.785,MW,3286.3925,MWh,,,,,
14/12/2022,40,363.45,SGD/MWh,6599.723,MW,3299.8615,MWh,,,,,
14/12/2022,41,407.47,SGD/MWh,6600.98,MW,3300.49,MWh,,,,,
14/12/2022,42,332.18,SGD/MWh,6549.257,MW,3274.6285,MWh,,,,,
14/12/2022,43,261.54,SGD/MWh,6429.49,MW,3214.745,MWh,,,,,
14/12/2022,44,167.18,SGD/MWh,6279.515,MW,3139.7575,MWh,,,,,
14/12/2022,45,136.92,SGD/MWh,6116.36,MW,3058.18,MWh,,,,,
14/12/2022,46,131,SGD/MWh,5956.292,MW,2978.146,MWh,,,,,
14/12/2022,47,126.01,SGD/MWh,5814.473,MW,2907.2365,MWh,,,,,
14/12/2022,48,111.65,SGD/MWh,5671.063,MW,2835.5315,MWh,,,,,
15/12/2022,1,120.25,SGD/MWh,5543.319,MW,2771.6595,MWh,,,,,
15/12/2022,2,106.15,SGD/MWh,5444.138,MW,2722.069,MWh,,,,,
15/12/2022,3,105.8,SGD/MWh,5347.024,MW,2673.512,MWh,,,,,
15/12/2022,4,100.93,SGD/MWh,5282.399,MW,2641.1995,MWh,,,,,
15/12/2022,5,100.46,SGD/MWh,5229.031,MW,2614.5155,MWh,,,,,
15/12/2022,6,93.57,SGD/MWh,5167.026,MW,2583.513,MWh,,,,,
15/12/2022,7,93.57,SGD/MWh,5155.456,MW,2577.728,MWh,,,,,
15/12/2022,8,97.55,SGD/MWh,5173.72,MW,2586.86,MWh,,,,,
15/12/2022,9,100.08,SGD/MWh,5192.194,MW,2596.097,MWh,,,,,
15/12/2022,10,100.41,SGD/MWh,5215.359,MW,2607.6795,MWh,,,,,
15/12/2022,11,102.86,SGD/MWh,5313.293,MW,2656.6465,MWh,,,,,
15/12/2022,12,106.13,SGD/MWh,5476.527,MW,2738.2635,MWh,,,,,
15/12/2022,13,116.09,SGD/MWh,5657.629,MW,2828.8145,MWh,,,,,
15/12/2022,14,108.05,SGD/MWh,5785.438,MW,2892.719,MWh,,,,,
15/12/2022,15,138.51,SGD/MWh,5942.43,MW,2971.215,MWh,,,,,
15/12/2022,16,204.35,SGD/MWh,6173.963,MW,3086.9815,MWh,,,,,
15/12/2022,17,206.91,SGD/MWh,6397.777,MW,3198.8885,MWh,,,,,
15/12/2022,18,231.21,SGD/MWh,6553.999,MW,3276.9995,MWh,,,,,
15/12/2022,19,250.67,SGD/MWh,6628.171,MW,3314.0855,MWh,,,,,
15/12/2022,20,271.84,SGD/MWh,6688.328,MW,3344.164,MWh,,,,,
15/12/2022,21,281.59,SGD/MWh,6727.397,MW,3363.6985,MWh,,,,,
15/12/2022,22,281.57,SGD/MWh,6724.012,MW,3362.006,MWh,,,,,
15/12/2022,23,280.69,SGD/MWh,6707.681,MW,3353.8405,MWh,,,,,
15/12/2022,24,271.8,SGD/MWh,6665.371,MW,3332.6855,MWh,,,,,
15/12/2022,25,271.82,SGD/MWh,6596.035,MW,3298.0175,MWh,,,,,
15/12/2022,26,267.41,SGD/MWh,6569.59,MW,3284.795,MWh,,,,,
15/12/2022,27,312.04,SGD/MWh,6622.008,MW,3311.004,MWh,,,,,
15/12/2022,28,312.04,SGD/MWh,6640.745,MW,3320.3725,MWh,,,,,
15/12/2022,29,312.04,SGD/MWh,6636.297,MW,3318.1485,MWh,,,,,
15/12/2022,30,312.03,SGD/MWh,6631.153,MW,3315.5765,MWh,,,,,
15/12/2022,31,311.99,SGD/MWh,6650.178,MW,3325.089,MWh,,,,,
15/12/2022,32,312.09,SGD/MWh,6658.244,MW,3329.122,MWh,,,,,
15/12/2022,33,308.77,SGD/MWh,6625.338,MW,3312.669,MWh,,,,,
15/12/2022,34,322.97,SGD/MWh,6673.91,MW,3336.955,MWh,,,,,
15/12/2022,35,323,SGD/MWh,6657.419,MW,3328.7095,MWh,,,,,
15/12/2022,36,261.32,SGD/MWh,6558.139,MW,3279.0695,MWh,,,,,
15/12/2022,37,218.79,SGD/MWh,6500.944,MW,3250.472,MWh,,,,,
15/12/2022,38,261.36,SGD/MWh,6547.413,MW,3273.7065,MWh,,,,,
15/12/2022,39,282.12,SGD/MWh,6577.914,MW,3288.957,MWh,,,,,
15/12/2022,40,271.99,SGD/MWh,6562.865,MW,3281.4325,MWh,,,,,
15/12/2022,41,261.33,SGD/MWh,6518.97,MW,3259.485,MWh,,,,,
15/12/2022,42,204.31,SGD/MWh,6455.821,MW,3227.9105,MWh,,,,,
15/12/2022,43,170.76,SGD/MWh,6370.312,MW,3185.156,MWh,,,,,
15/12/2022,44,156.84,SGD/MWh,6240.014,MW,3120.007,MWh,,,,,
15/12/2022,45,129.39,SGD/MWh,6070.746,MW,3035.373,MWh,,,,,
15/12/2022,46,125.27,SGD/MWh,5916.382,MW,2958.191,MWh,,,,,
15/12/2022,47,106.63,SGD/MWh,5776.487,MW,2888.2435,MWh,,,,,
15/12/2022,48,106.1,SGD/MWh,5656.302,MW,2828.151,MWh,,,,,
16/12/2022,1,106.59,SGD/MWh,5555.456,MW,2777.728,MWh,,,,,
16/12/2022,2,126.14,SGD/MWh,5461.215,MW,2730.6075,MWh,,,,,
16/12/2022,3,120.22,SGD/MWh,5334.256,MW,2667.128,MWh,,,,,
16/12/2022,4,116.39,SGD/MWh,5278.165,MW,2639.0825,MWh,,,,,
16/12/2022,5,106.05,SGD/MWh,5222.208,MW,2611.104,MWh,,,,,
16/12/2022,6,100.5,SGD/MWh,5181.2,MW,2590.6,MWh,,,,,
16/12/2022,7,100.52,SGD/MWh,5163.939,MW,2581.9695,MWh,,,,,
16/12/2022,8,100.53,SGD/MWh,5162.786,MW,2581.393,MWh,,,,,
16/12/2022,9,100,SGD/MWh,5148.463,MW,2574.2315,MWh,,,,,
16/12/2022,10,99.9,SGD/MWh,5161.444,MW,2580.722,MWh,,,,,
16/12/2022,11,106.03,SGD/MWh,5262.281,MW,2631.1405,MWh,,,,,
16/12/2022,12,116.38,SGD/MWh,5420.56,MW,2710.28,MWh,,,,,
16/12/2022,13,124.08,SGD/MWh,5600.102,MW,2800.051,MWh,,,,,
16/12/2022,14,126.33,SGD/MWh,5750.394,MW,2875.197,MWh,,,,,
16/12/2022,15,131.01,SGD/MWh,5914.285,MW,2957.1425,MWh,,,,,
16/12/2022,16,167.63,SGD/MWh,6135.281,MW,3067.6405,MWh,,,,,
16/12/2022,17,204.37,SGD/MWh,6357.043,MW,3178.5215,MWh,,,,,
16/12/2022,18,261.29,SGD/MWh,6473.47,MW,3236.735,MWh,,,,,
16/12/2022,19,261.29,SGD/MWh,6530.113,MW,3265.0565,MWh,,,,,
16/12/2022,20,252,SGD/MWh,6575.961,MW,3287.9805,MWh,,,,,
16/12/2022,21,278.46,SGD/MWh,6607.297,MW,3303.6485,MWh,,,,,
16/12/2022,22,282.08,SGD/MWh,6611.511,MW,3305.7555,MWh,,,,,
16/12/2022,23,271.88,SGD/MWh,6570.882,MW,3285.441,MWh,,,,,
16/12/2022,24,271.88,SGD/MWh,6553.477,MW,3276.7385,MWh,,,,,
16/12/2022,25,233.92,SGD/MWh,6514.278,MW,3257.139,MWh,,,,,
16/12/2022,26,261.28,SGD/MWh,6516.505,MW,3258.2525,MWh,,,,,
16/12/2022,27,278.57,SGD/MWh,6598.396,MW,3299.198,MWh,,,,,
16/12/2022,28,282.05,SGD/MWh,6632.634,MW,3316.317,MWh,,,,,
16/12/2022,29,312.35,SGD/MWh,6651.734,MW,3325.867,MWh,,,,,
16/12/2022,30,312.01,SGD/MWh,6631.864,MW,3315.932,MWh,,,,,
16/12/2022,31,282.07,SGD/MWh,6622.336,MW,3311.168,MWh,,,,,
16/12/2022,32,282.03,SGD/MWh,6627.997,MW,3313.9985,MWh,,,,,
16/12/2022,33,312.05,SGD/MWh,6655.678,MW,3327.839,MWh,,,,,
16/12/2022,34,333.28,SGD/MWh,6649.878,MW,3324.939,MWh,,,,,
16/12/2022,35,329.15,SGD/MWh,6650.48,MW,3325.24,MWh,,,,,
16/12/2022,36,278.52,SGD/MWh,6599.996,MW,3299.998,MWh,,,,,
16/12/2022,37,261.31,SGD/MWh,6559.789,MW,3279.8945,MWh,,,,,
16/12/2022,38,261.35,SGD/MWh,6559.058,MW,3279.529,MWh,,,,,
16/12/2022,39,271.93,SGD/MWh,6554.337,MW,3277.1685,MWh,,,,,
16/12/2022,40,256.91,SGD/MWh,6518.965,MW,3259.4825,MWh,,,,,
16/12/2022,41,204.52,SGD/MWh,6484.503,MW,3242.2515,MWh,,,,,
16/12/2022,42,190.35,SGD/MWh,6431.041,MW,3215.5205,MWh,,,,,
16/12/2022,43,149.72,SGD/MWh,6363.653,MW,3181.8265,MWh,,,,,
16/12/2022,44,129.57,SGD/MWh,6245.521,MW,3122.7605,MWh,,,,,
16/12/2022,45,126.72,SGD/MWh,6102.489,MW,3051.2445,MWh,,,,,
16/12/2022,46,125.52,SGD/MWh,5976.047,MW,2988.0235,MWh,,,,,
16/12/2022,47,124.71,SGD/MWh,5872.09,MW,2936.045,MWh,,,,,
16/12/2022,48,124.05,SGD/MWh,5838.781,MW,2919.3905,MWh,,,,,
17/12/2022,1,150.58,SGD/MWh,5813.533,MW,2906.7665,MWh,,,,,
17/12/2022,2,134.73,SGD/MWh,5708.467,MW,2854.2335,MWh,,,,,
17/12/2022,3,113.01,SGD/MWh,5502.401,MW,2751.2005,MWh,,,,,
17/12/2022,4,106.16,SGD/MWh,5422.171,MW,2711.0855,MWh,,,,,
17/12/2022,5,105.02,SGD/MWh,5359.568,MW,2679.784,MWh,,,,,
17/12/2022,6,95.42,SGD/MWh,5308.551,MW,2654.2755,MWh,,,,,
17/12/2022,7,100.74,SGD/MWh,5282.956,MW,2641.478,MWh,,,,,
17/12/2022,8,95.17,SGD/MWh,5254.95,MW,2627.475,MWh,,,,,
17/12/2022,9,100.46,SGD/MWh,5254.985,MW,2627.4925,MWh,,,,,
17/12/2022,10,105.01,SGD/MWh,5284.646,MW,2642.323,MWh,,,,,
17/12/2022,11,105.81,SGD/MWh,5322.567,MW,2661.2835,MWh,,,,,
17/12/2022,12,105.98,SGD/MWh,5375.095,MW,2687.5475,MWh,,,,,
17/12/2022,13,105.08,SGD/MWh,5454.346,MW,2727.173,MWh,,,,,
17/12/2022,14,106.18,SGD/MWh,5534.329,MW,2767.1645,MWh,,,,,
17/12/2022,15,120.03,SGD/MWh,5618.699,MW,2809.3495,MWh,,,,,
17/12/2022,16,127.35,SGD/MWh,5770.95,MW,2885.475,MWh,,,,,
17/12/2022,17,140.15,SGD/MWh,5936.034,MW,2968.017,MWh,,,,,
17/12/2022,18,155.68,SGD/MWh,6057.55,MW,3028.775,MWh,,,,,
17/12/2022,19,164.68,SGD/MWh,6160.757,MW,3080.3785,MWh,,,,,
17/12/2022,20,168.39,SGD/MWh,6219.841,MW,3109.9205,MWh,,,,,
17/12/2022,21,168.41,SGD/MWh,6266.121,MW,3133.0605,MWh,,,,,
17/12/2022,22,168.41,SGD/MWh,6284.336,MW,3142.168,MWh,,,,,
17/12/2022,23,167.03,SGD/MWh,6269.287,MW,3134.6435,MWh,,,,,
17/12/2022,24,155.72,SGD/MWh,6203.092,MW,3101.546,MWh,,,,,
17/12/2022,25,149.07,SGD/MWh,6161.95,MW,3080.975,MWh,,,,,
17/12/2022,26,151.01,SGD/MWh,6146.19,MW,3073.095,MWh,,,,,
17/12/2022,27,151.05,SGD/MWh,6151.111,MW,3075.5555,MWh,,,,,
17/12/2022,28,155.66,SGD/MWh,6149.267,MW,3074.6335,MWh,,,,,
17/12/2022,29,156.23,SGD/MWh,6181.984,MW,3090.992,MWh,,,,,
17/12/2022,30,166.93,SGD/MWh,6230.144,MW,3115.072,MWh,,,,,
17/12/2022,31,168.42,SGD/MWh,6227.077,MW,3113.5385,MWh,,,,,
17/12/2022,32,155.83,SGD/MWh,6149.48,MW,3074.74,MWh,,,,,
17/12/2022,33,159.74,SGD/MWh,6162.288,MW,3081.144,MWh,,,,,
17/12/2022,34,159.77,SGD/MWh,6129.715,MW,3064.8575,MWh,,,,,
17/12/2022,35,155.78,SGD/MWh,6098.975,MW,3049.4875,MWh,,,,,
17/12/2022,36,165.7,SGD/MWh,6127.821,MW,3063.9105,MWh,,,,,
17/12/2022,37,204.4,SGD/MWh,6169.37,MW,3084.685,MWh,,,,,
17/12/2022,38,277.54,SGD/MWh,6244.999,MW,3122.4995,MWh,,,,,
17/12/2022,39,278.57,SGD/MWh,6291.841,MW,3145.9205,MWh,,,,,
17/12/2022,40,277.61,SGD/MWh,6282.825,MW,3141.4125,MWh,,,,,
17/12/2022,41,214.01,SGD/MWh,6277.701,MW,3138.8505,MWh,,,,,
17/12/2022,42,186.36,SGD/MWh,6268.457,MW,3134.2285,MWh,,,,,
17/12/2022,43,165.52,SGD/MWh,6231.376,MW,3115.688,MWh,,,,,
17/12/2022,44,156.25,SGD/MWh,6141.618,MW,3070.809,MWh,,,,,
17/12/2022,45,155.79,SGD/MWh,6029.351,MW,3014.6755,MWh,,,,,
17/12/2022,46,145.72,SGD/MWh,5937.301,MW,2968.6505,MWh,,,,,
17/12/2022,47,139.71,SGD/MWh,5843.408,MW,2921.704,MWh,,,,,
17/12/2022,48,129.82,SGD/MWh,5691.619,MW,2845.8095,MWh,,,,,
18/12/2022,1,105.33,SGD/MWh,5532.574,MW,2766.287,MWh,,,,,
18/12/2022,2,105.06,SGD/MWh,5442.026,MW,2721.013,MWh,,,,,
18/12/2022,3,105.03,SGD/MWh,5393.847,MW,2696.9235,MWh,,,,,
18/12/2022,4,104.96,SGD/MWh,5318.949,MW,2659.4745,MWh,,,,,
18/12/2022,5,101.49,SGD/MWh,5262.186,MW,2631.093,MWh,,,,,
18/12/2022,6,101,SGD/MWh,5216.403,MW,2608.2015,MWh,,,,,
18/12/2022,7,101.53,SGD/MWh,5191.085,MW,2595.5425,MWh,,,,,
18/12/2022,8,100.25,SGD/MWh,5136.411,MW,2568.2055,MWh,,,,,
18/12/2022,9,95.39,SGD/MWh,5104.881,MW,2552.4405,MWh,,,,,
18/12/2022,10,98.2,SGD/MWh,5113.549,MW,2556.7745,MWh,,,,,
18/12/2022,11,100.22,SGD/MWh,5148.542,MW,2574.271,MWh,,,,,
18/12/2022,12,101.19,SGD/MWh,5218.858,MW,2609.429,MWh,,,,,
18/12/2022,13,101.33,SGD/MWh,5284.462,MW,2642.231,MWh,,,,,
18/12/2022,14,100.51,SGD/MWh,5327.636,MW,2663.818,MWh,,,,,
18/12/2022,15,100.94,SGD/MWh,5356.418,MW,2678.209,MWh,,,,,
18/12/2022,16,105.14,SGD/MWh,5457.706,MW,2728.853,MWh,,,,,
18/12/2022,17,105.28,SGD/MWh,5548.717,MW,2774.3585,MWh,,,,,
18/12/2022,18,124.3,SGD/MWh,5652.615,MW,2826.3075,MWh,,,,,
18/12/2022,19,124.78,SGD/MWh,5731.608,MW,2865.804,MWh,,,,,
18/12/2022,20,125.3,SGD/MWh,5787.903,MW,2893.9515,MWh,,,,,
18/12/2022,21,125.34,SGD/MWh,5823.498,MW,2911.749,MWh,,,,,
18/12/2022,22,124.77,SGD/MWh,5833.011,MW,2916.5055,MWh,,,,,
18/12/2022,23,124.96,SGD/MWh,5847.046,MW,2923.523,MWh,,,,,
18/12/2022,24,124.94,SGD/MWh,5836.51,MW,2918.255,MWh,,,,,
18/12/2022,25,124.82,SGD/MWh,5828.896,MW,2914.448,MWh,,,,,
18/12/2022,26,124.78,SGD/MWh,5848.527,MW,2924.2635,MWh,,,,,
18/12/2022,27,125.58,SGD/MWh,5885.737,MW,2942.8685,MWh,,,,,
18/12/2022,28,145.84,SGD/MWh,5940.03,MW,2970.015,MWh,,,,,
18/12/2022,29,125.81,SGD/MWh,5926.765,MW,2963.3825,MWh,,,,,
18/12/2022,30,124.85,SGD/MWh,5862.239,MW,2931.1195,MWh,,,,,
18/12/2022,31,123.93,SGD/MWh,5826.679,MW,2913.3395,MWh,,,,,
18/12/2022,32,124.34,SGD/MWh,5838.14,MW,2919.07,MWh,,,,,
18/12/2022,33,125,SGD/MWh,5874.058,MW,2937.029,MWh,,,,,
18/12/2022,34,155.49,SGD/MWh,5969.298,MW,2984.649,MWh,,,,,
18/12/2022,35,155.49,SGD/MWh,5986.623,MW,2993.3115,MWh,,,,,
18/12/2022,36,155.47,SGD/MWh,6006.941,MW,3003.4705,MWh,,,,,
18/12/2022,37,155.79,SGD/MWh,6049.593,MW,3024.7965,MWh,,,,,
18/12/2022,38,155.91,SGD/MWh,6125.445,MW,3062.7225,MWh,,,,,
18/12/2022,39,191.34,SGD/MWh,6187.58,MW,3093.79,MWh,,,,,
18/12/2022,40,191.36,SGD/MWh,6217.187,MW,3108.5935,MWh,,,,,
18/12/2022,41,192.26,SGD/MWh,6221.317,MW,3110.6585,MWh,,,,,
18/12/2022,42,191.36,SGD/MWh,6214.98,MW,3107.49,MWh,,,,,
18/12/2022,43,187.21,SGD/MWh,6165.534,MW,3082.767,MWh,,,,,
18/12/2022,44,143.51,SGD/MWh,6070.189,MW,3035.0945,MWh,,,,,
18/12/2022,45,155.69,SGD/MWh,5951.819,MW,2975.9095,MWh,,,,,
18/12/2022,46,130.5,SGD/MWh,5828.682,MW,2914.341,MWh,,,,,
18/12/2022,47,123.64,SGD/MWh,5717.836,MW,2858.918,MWh,,,,,
18/12/2022,48,105.29,SGD/MWh,5570.649,MW,2785.3245,MWh,,,,,
19/12/2022,1,100.23,SGD/MWh,5402.171,MW,2701.0855,MWh,,,,,
19/12/2022,2,98.46,SGD/MWh,5318.79,MW,2659.395,MWh,,,,,
19/12/2022,3,98.44,SGD/MWh,5289.158,MW,2644.579,MWh,,,,,
19/12/2022,4,98.21,SGD/MWh,5231.154,MW,2615.577,MWh,,,,,
19/12/2022,5,97.87,SGD/MWh,5194.033,MW,2597.0165,MWh,,,,,
19/12/2022,6,91.82,SGD/MWh,5159.307,MW,2579.6535,MWh,,,,,
19/12/2022,7,95.18,SGD/MWh,5149.482,MW,2574.741,MWh,,,,,
19/12/2022,8,91.85,SGD/MWh,5142.245,MW,2571.1225,MWh,,,,,
19/12/2022,9,95.16,SGD/MWh,5143.98,MW,2571.99,MWh,,,,,
19/12/2022,10,91.99,SGD/MWh,5145.371,MW,2572.6855,MWh,,,,,
19/12/2022,11,100.46,SGD/MWh,5239.404,MW,2619.702,MWh,,,,,
19/12/2022,12,106.02,SGD/MWh,5406.783,MW,2703.3915,MWh,,,,,
19/12/2022,13,115.81,SGD/MWh,5598.591,MW,2799.2955,MWh,,,,,
19/12/2022,14,128.06,SGD/MWh,5776.313,MW,2888.1565,MWh,,,,,
19/12/2022,15,139.69,SGD/MWh,5947.654,MW,2973.827,MWh,,,,,
19/12/2022,16,157.22,SGD/MWh,6181.954,MW,3090.977,MWh,,,,,
19/12/2022,17,203.92,SGD/MWh,6406.916,MW,3203.458,MWh,,,,,
19/12/2022,18,261.26,SGD/MWh,6547.061,MW,3273.5305,MWh,,,,,
19/12/2022,19,282.05,SGD/MWh,6624.93,MW,3312.465,MWh,,,,,
19/12/2022,20,345.65,SGD/MWh,6706.429,MW,3353.2145,MWh,,,,,
19/12/2022,21,379.26,SGD/MWh,6756.143,MW,3378.0715,MWh,,,,,
19/12/2022,22,373.94,SGD/MWh,6750.269,MW,3375.1345,MWh,,,,,
19/12/2022,23,499.93,SGD/MWh,6743.376,MW,3371.688,MWh,,,,,
19/12/2022,24,826.06,SGD/MWh,6721.811,MW,3360.9055,MWh,,,,,
19/12/2022,25,917.96,SGD/MWh,6683.383,MW,3341.6915,MWh,,,,,
19/12/2022,26,489.39,SGD/MWh,6673.656,MW,3336.828,MWh,,,,,
19/12/2022,27,580.34,SGD/MWh,6722.425,MW,3361.2125,MWh,,,,,
19/12/2022,28,611.01,SGD/MWh,6740.197,MW,3370.0985,MWh,,,,,
19/12/2022,29,611.03,SGD/MWh,6739.089,MW,3369.5445,MWh,,,,,
19/12/2022,30,547.86,SGD/MWh,6707.092,MW,3353.546,MWh,,,,,
19/12/2022,31,548.53,SGD/MWh,6697.49,MW,3348.745,MWh,,,,,
19/12/2022,32,489.36,SGD/MWh,6687.801,MW,3343.9005,MWh,,,,,
19/12/2022,33,384.31,SGD/MWh,6659.492,MW,3329.746,MWh,,,,,
19/12/2022,34,312.22,SGD/MWh,6633.941,MW,3316.9705,MWh,,,,,
19/12/2022,35,280.43,SGD/MWh,6590.618,MW,3295.309,MWh,,,,,
19/12/2022,36,210.99,SGD/MWh,6481.342,MW,3240.671,MWh,,,,,
19/12/2022,37,200.79,SGD/MWh,6472.023,MW,3236.0115,MWh,,,,,
19/12/2022,38,200.81,SGD/MWh,6511.162,MW,3255.581,MWh,,,,,
19/12/2022,39,204.53,SGD/MWh,6541.936,MW,3270.968,MWh,,,,,
19/12/2022,40,211.04,SGD/MWh,6538.716,MW,3269.358,MWh,,,,,
19/12/2022,41,200.84,SGD/MWh,6509.736,MW,3254.868,MWh,,,,,
19/12/2022,42,189.03,SGD/MWh,6450.175,MW,3225.0875,MWh,,,,,
19/12/2022,43,155.72,SGD/MWh,6357.038,MW,3178.519,MWh,,,,,
19/12/2022,44,118.27,SGD/MWh,6210.582,MW,3105.291,MWh,,,,,
19/12/2022,45,110.26,SGD/MWh,6042.63,MW,3021.315,MWh,,,,,
19/12/2022,46,105.68,SGD/MWh,5896.1,MW,2948.05,MWh,,,,,
19/12/2022,47,105.12,SGD/MWh,5763.764,MW,2881.882,MWh,,,,,
19/12/2022,48,105.09,SGD/MWh,5667.887,MW,2833.9435,MWh,,,,,
20/12/2022,1,105.62,SGD/MWh,5591.508,MW,2795.754,MWh,,,,,
20/12/2022,2,105.43,SGD/MWh,5490.379,MW,2745.1895,MWh,,,,,
20/12/2022,3,100.52,SGD/MWh,5352.148,MW,2676.074,MWh,,,,,
20/12/2022,4,98.2,SGD/MWh,5278.677,MW,2639.3385,MWh,,,,,
20/12/2022,5,96,SGD/MWh,5221.422,MW,2610.711,MWh,,,,,
20/12/2022,6,92.02,SGD/MWh,5170.713,MW,2585.3565,MWh,,,,,
20/12/2022,7,91.96,SGD/MWh,5144.909,MW,2572.4545,MWh,,,,,
20/12/2022,8,91.93,SGD/MWh,5138.712,MW,2569.356,MWh,,,,,
20/12/2022,9,92.01,SGD/MWh,5138.93,MW,2569.465,MWh,,,,,
20/12/2022,10,92.1,SGD/MWh,5161.579,MW,2580.7895,MWh,,,,,
20/12/2022,11,95.43,SGD/MWh,5256.446,MW,2628.223,MWh,,,,,
20/12/2022,12,101.06,SGD/MWh,5438.164,MW,2719.082,MWh,,,,,
20/12/2022,13,110.96,SGD/MWh,5612.412,MW,2806.206,MWh,,,,,
20/12/2022,14,127.62,SGD/MWh,5780.662,MW,2890.331,MWh,,,,,
